List,dec
r31,16.7%
r7,76.7%
r10,60.0%
r21,75.0%
r34,22.9%
r4,0.0%
r33,0.0%
r12,6.7%
r13,20.0%
r6,97.1%
r29,0.0%
r3,6.7%
r24,2.5%
r32,100.0%
r16,13.3%
r28,0.0%
r25,70.0%
r23,11.1%
r18,33.3%
r11,0.0%
r27,96.0%
r5,2.5%
r17,36.7%
r19,100.0%
r8,76.7%
r1,86.7%
r30,6.7%
r22,0.0%
r26,100.0%
r9,0.0%
r14,11.1%
r2,2.5%
r20,0.0%
r15,0.0%
Total,27.8%
