List,dec
r31,16.7%
r7,100.0%
r10,20.0%
r21,75.0%
r34,17.1%
r4,0.0%
r33,100.0%
r12,16.7%
r13,5.7%
r6,40.0%
r29,92.3%
r3,13.3%
r24,2.5%
r32,100.0%
r16,40.0%
r28,57.8%
r25,6.7%
r23,16.7%
r18,16.7%
r11,22.2%
r27,4.0%
r5,5.0%
r17,16.7%
r19,76.5%
r8,10.0%
r1,86.7%
r30,3.3%
r22,2.4%
r26,0.0%
r9,100.0%
r14,8.9%
r2,0.0%
r20,97.5%
r15,0.0%
Total,35.6%
