List,dec
r31,33.3%
r7,100.0%
r10,40.0%
r21,37.5%
r34,68.6%
r4,0.0%
r33,77.1%
r12,3.3%
r13,31.4%
r6,80.0%
r29,84.6%
r3,73.3%
r24,10.0%
r32,0.0%
r16,10.0%
r28,0.0%
r25,0.0%
r23,22.2%
r18,3.3%
r11,33.3%
r27,96.0%
r5,25.0%
r17,6.7%
r19,94.1%
r8,0.0%
r1,16.7%
r30,10.0%
r22,2.4%
r26,0.0%
r9,9.1%
r14,40.0%
r2,25.0%
r20,17.5%
r15,0.0%
Total,30.8%
