List,dec
r31,0.0%
r7,90.0%
r10,0.0%
r21,0.0%
r34,11.4%
r4,10.0%
r33,5.7%
r12,3.3%
r13,91.4%
r6,2.9%
r29,88.5%
r3,6.7%
r24,5.0%
r32,3.3%
r16,6.7%
r28,48.9%
r25,3.3%
r23,11.1%
r18,6.7%
r11,0.0%
r27,0.0%
r5,2.5%
r17,10.0%
r19,29.4%
r8,3.3%
r1,3.3%
r30,6.7%
r22,23.8%
r26,60.0%
r9,18.2%
r14,2.2%
r2,0.0%
r20,0.0%
r15,13.3%
Total,18.8%
