List,gaussian_mixture,kmeans
c12,40.0%,40.0%
c13,77.1%,77.1%
c18,46.7%,46.7%
c21,10.5%,31.6%
c6,91.4%,91.4%
c3,6.7%,6.7%
c1,6.7%,86.7%
c23,34.2%,34.2%
c5,20.0%,20.0%
c17,0.0%,16.7%
c11,73.3%,22.2%
c2,35.0%,95.0%
c7,76.7%,76.7%
c16,36.7%,23.3%
c15,63.3%,63.3%
c10,20.0%,60.0%
c20,13.2%,2.6%
c14,6.7%,4.4%
c9,100.0%,100.0%
c19,100.0%,100.0%
c22,32.4%,18.9%
c8,60.0%,76.7%
c4,10.0%,0.0%
Total,41.7%,46.0%
