List,gaussian_mixture,kmeans
c12,40.0%,20.0%
c13,97.1%,97.1%
c18,26.7%,26.7%
c21,31.6%,31.6%
c6,91.4%,91.4%
c3,6.7%,6.7%
c1,13.3%,6.7%
c23,5.3%,21.1%
c5,5.0%,2.5%
c17,13.3%,13.3%
c11,31.1%,17.8%
c2,50.0%,60.0%
c7,76.7%,23.3%
c16,36.7%,43.3%
c15,93.3%,93.3%
c10,80.0%,20.0%
c20,13.2%,23.7%
c14,4.4%,0.0%
c9,100.0%,100.0%
c19,100.0%,0.0%
c22,75.7%,75.7%
c8,83.3%,83.3%
c4,0.0%,0.0%
Total,44.3%,39.0%
