List,gaussian_mixture,kmeans
c12,40.0%,6.7%
c13,91.4%,97.1%
c18,40.0%,13.3%
c21,10.5%,10.5%
c6,71.4%,71.4%
c3,6.7%,20.0%
c1,20.0%,73.3%
c23,15.8%,2.6%
c5,37.5%,37.5%
c17,6.7%,23.3%
c11,31.1%,42.2%
c2,32.5%,32.5%
c7,76.7%,23.3%
c16,43.3%,46.7%
c15,30.0%,30.0%
c10,60.0%,0.0%
c20,21.1%,10.5%
c14,2.2%,2.2%
c9,100.0%,0.0%
c19,100.0%,0.0%
c22,54.1%,54.1%
c8,80.0%,0.0%
c4,0.0%,10.0%
Total,40.3%,29.3%
