List,dec
c12,0.0%
c13,0.0%
c18,0.0%
c21,7.9%
c6,0.0%
c3,0.0%
c1,0.0%
c23,0.0%
c5,0.0%
c17,0.0%
c11,100.0%
c2,0.0%
c7,0.0%
c16,0.0%
c15,0.0%
c10,0.0%
c20,10.5%
c14,0.0%
c9,0.0%
c19,0.0%
c22,0.0%
c8,0.0%
c4,0.0%
Total,7.4%
