List,dec
c12,6.7%
c13,42.9%
c18,36.7%
c21,7.9%
c6,57.1%
c3,6.7%
c1,90.0%
c23,26.3%
c5,20.0%
c17,6.7%
c11,26.7%
c2,60.0%
c7,100.0%
c16,10.0%
c15,56.7%
c10,0.0%
c20,10.5%
c14,35.6%
c9,100.0%
c19,0.0%
c22,2.7%
c8,0.0%
c4,10.0%
Total,32.7%
