List,dec
c12,43.3%
c13,2.9%
c18,13.3%
c21,2.6%
c6,97.1%
c3,0.0%
c1,63.3%
c23,23.7%
c5,15.0%
c17,6.7%
c11,2.2%
c2,97.5%
c7,0.0%
c16,3.3%
c15,3.3%
c10,0.0%
c20,2.6%
c14,4.4%
c9,4.5%
c19,0.0%
c22,100.0%
c8,0.0%
c4,0.0%
Total,24.6%
