List,dec
c12,3.3%
c13,0.0%
c18,6.7%
c21,5.3%
c6,57.1%
c3,13.3%
c1,70.0%
c23,18.4%
c5,2.5%
c17,36.7%
c11,26.7%
c2,0.0%
c7,100.0%
c16,43.3%
c15,43.3%
c10,0.0%
c20,2.6%
c14,11.1%
c9,0.0%
c19,0.0%
c22,100.0%
c8,0.0%
c4,0.0%
Total,25.4%
