List,dec
c12,40.0%
c13,28.6%
c18,20.0%
c21,15.8%
c6,94.3%
c3,86.7%
c1,73.3%
c23,2.6%
c5,25.0%
c17,26.7%
c11,4.4%
c2,15.0%
c7,0.0%
c16,26.7%
c15,10.0%
c10,20.0%
c20,13.2%
c14,51.1%
c9,13.6%
c19,100.0%
c22,59.5%
c8,10.0%
c4,0.0%
Total,30.6%
