List,dec
r31,0.0%
r7,100.0%
r10,0.0%
r21,0.0%
r34,48.6%
r4,10.0%
r33,82.9%
r12,20.0%
r13,40.0%
r6,77.1%
r29,100.0%
r3,6.7%
r24,2.5%
r32,16.7%
r16,3.3%
r28,0.0%
r25,13.3%
r23,5.6%
r18,13.3%
r11,26.7%
r27,84.0%
r5,35.0%
r17,3.3%
r19,100.0%
r8,70.0%
r1,6.7%
r30,36.7%
r22,2.4%
r26,53.3%
r9,18.2%
r14,35.6%
r2,32.5%
r20,0.0%
r15,0.0%
Total,33.4%
